category,welfareType,servId,servNm,agency,department,intrsThemaArray,lifeArray,srvPvsnNm,sprtCycNm,servDgst,servDtlLink,inqNum,contact
기관,지역센터,ORG0389,여주시청소년상담복지센터,경기도 여주시,,청소년,청소년,상담/지원,수시,(12623) 경기도 여주시 청심로 88 3층,youth.yeoju.go.kr,,031-886-0544
기관,지역센터,ORG0390,연천군청소년상담복지센터,경기도 연천군,,청소년,청소년,상담/지원,수시,(11026) 경기도 연천군 전곡읍 전영로 11 연천군종합복지관 내 2층,www.yc1388.or.kr,,031-832-4452
기관,지역센터,ORG0391,가평군청소년상담복지센터,경기도 가평군,,청소년,청소년,상담/지원,수시,"(12452) 경기도 가평군 청평면 은고개로 39, 1층 가평군청소년상담복지센터",www.gp1318.com,,031-581-0397
기관,지역센터,ORG0392,양평군청소년상담복지센터,경기도 양평군,,청소년,청소년,상담/지원,수시,(12556) 경기도 양평군 양평읍 중앙로 33-1 3층,https://www.yp21.go.kr/www/contents.do?key=2182,,031-775-1318
기관,지역센터,ORG0393,강원도청소년상담복지센터,강원특별자치도 춘천시,,청소년,청소년,상담/지원,수시,(24270) 강원도 춘천시 중앙로 14,www.gycc.org,,033-256-9803
기관,지역센터,ORG0394,춘천시청소년상담복지센터,강원특별자치도 춘천시,,청소년,청소년,상담/지원,수시,(24400) 강원도 춘천시 동내면 외솔길 19번길 45,http://www.cool1388.com/,,033-818-1388
기관,지역센터,ORG0395,원주시청소년상담복지센터,강원특별자치도 원주시,,청소년,청소년,상담/지원,수시,(26475) 강원도 원주시 서원대로 234 원주시청소년수련관 이음관 2층,www.wonju1388.kr,,033-744-1388
기관,지역센터,ORG0396,강릉시청소년상담복지센터,강원특별자치도 강릉시,,청소년,청소년,상담/지원,수시,(25474) 강원도 강릉시 종합운동장길 72-21 강릉시청소년수련관 2층,www.gn1388.or.kr ,,033-655-1388
기관,지역센터,ORG0397,동해시청소년상담복지센터,강원특별자치도 동해시,,청소년,청소년,상담/지원,수시,(25735) 강원도 동해시 부곡1길 6,http://www.dhyc.or.kr/counsel/04.htm,,033-530-2198
기관,지역센터,ORG0398,태백시청소년상담복지센터,강원특별자치도 태백시,,청소년,청소년,상담/지원,수시,(26044) 강원도 태백시 태백로 1663 (문곡동),www.tb1388.kr,,033-582-1377
기관,지역센터,ORG0399,속초시청소년상담복지센터,강원특별자치도 속초시,,청소년,청소년,상담/지원,수시,(24867) 강원도 속초시 관광로 377,www.sokcho1388.org,,033-638-1388
기관,지역센터,ORG0400,삼척시청소년상담복지센터,강원특별자치도 삼척시,,청소년,청소년,상담/지원,수시,(25919) 강원도 삼척시 엑스포로 50-1 3층,http://scc1388.co.kr/,,033-575-5002~3
기관,지역센터,ORG0401,홍천군청소년상담복지센터,강원특별자치도 홍천군,,청소년,청소년,상담/지원,수시,(25131) 강원도 홍천군 홍천읍 산림공원 2길 31 청소년수련관 2층,www.hcyc1388.org,,033-433-1386
기관,지역센터,ORG0402,횡성군청소년상담복지센터,강원특별자치도 횡성군,,청소년,청소년,상담/지원,수시,(25236) 강원도 횡성군 횡성읍 문예로 75 청소년수련관,http://hsg1388.modoo.at,,033-344-1388
기관,지역센터,ORG0403,영월군청소년상담복지센터,강원특별자치도 영월군,,청소년,청소년,상담/지원,수시,(26237) 강원도 영월군 영월읍 제방안길 100,www.kyw1318.or.kr,,033-375-1318
기관,지역센터,ORG0404,평창군청소년상담복지센터,강원특별자치도 평창읍,,청소년,청소년,상담/지원,수시,(25377) 평창군 평창읍 종부로 61 3층,http://www.pc1388.or.kr,,033-335-1388
기관,지역센터,ORG0405,정선군청소년상담복지센터,강원특별자치도 정선군,,청소년,청소년,상담/지원,수시,(26150) 강원도 정선군 사북읍 사북 6길 12-6,http://www.jsyouth.or.kr/,,033-591-1313
기관,지역센터,ORG0406,철원군청소년상담복지센터,강원특별자치도 철원군,,청소년,청소년,상담/지원,수시,(24037) 강원도 철원군 갈말읍 명성로 139번길 52,http://youth.cwg.go.kr/site/youth/sub.do?key=2872,,033-452-2000
기관,지역센터,ORG0407,충청북도청소년상담복지센터,충청북도 청주시,,청소년,청소년,상담/지원,수시,(28516) 충청북도 청주시 상당구 대성로 103(문화동 69-1),http://1388.cbyouth.net,,043-258-2000
기관,지역센터,ORG0408,청주시청소년상담복지센터,충청북도 청주시,,청소년,청소년,상담/지원,수시,(28543) 충청북도 청주시 상당구 중앙로 30 청하빌딩 5층,www.cj1388.or.kr,,043-275-1388
기관,지역센터,ORG0409,서청주청소년상담복지센터,충청북도 청주시,,청소년,청소년,상담/지원,수시,(28436) 충청북도 청주시 흥덕구 직지대로 351번길 56 청주시청소년수련관 3층,http://www.1388cw.or.kr/,,043-297-1388
기관,지역센터,ORG0410,충주시청소년상담복지센터,충청북도 충주시,,청소년,청소년,상담/지원,수시,(27411) 충청북도 충주시 중원대로 3324 ,www.chungstar.org,,043-842-2007
기관,지역센터,ORG0411,제천시청소년상담복지센터,충청북도 제천시,,청소년,청소년,상담/지원,수시,(27152) 충청북도 제천시 의림대로264 비둘기상가A동 2층,www.jc1318.or.kr,,043-642-7949
기관,지역센터,ORG0412,보은군청소년상담복지센터,충청북도 보은군,,청소년,청소년,상담/지원,수시,(28940) 충청북도 보은군 보은읍 군청길 114,www.boeun1388.or.kr,,043-542-1388
기관,지역센터,ORG0413,옥천군청소년상담복지센터,충청북도 옥천군,,청소년,청소년,상담/지원,수시,(29040) 충청북도 옥천군 옥천읍 동부로 39 청소년수련관 1층,www.oc.go.kr/youth/index.do,,043-731-1388
기관,지역센터,ORG0414,영동군청소년상담복지센터,충청북도 영동군,,청소년,청소년,상담/지원,수시,(29149) 충청북도 영동군 영동읍 성안길8 청소년수련관 2층,www.yd1388.or.kr,,043-744-5700
기관,지역센터,ORG0415,증평군청소년상담복지센터,충청북도 증평군,,청소년,청소년,상담/지원,수시,(27948) 충청북도 증평군 증평읍 보건복지로 64-2,www.jp1388.or.kr,,043-835-4188
기관,지역센터,ORG0416,진천군청소년상담복지센터,충청북도 진천군,,청소년,청소년,상담/지원,수시,(27832) 충청북도 진천군 진천읍 포석길 37-10 청소년수련관 4층,jc1388.co.kr,,043-536-3430
기관,지역센터,ORG0417,괴산군청소년상담복지센터,충청북도 괴산군,,청소년,청소년,상담/지원,수시,(28035) 충청북도 괴산군 괴산읍 읍내로6길 20-9,http://www.goesan1388.or.kr ,,043-834-7943
기관,지역센터,ORG0418,음성군청소년상담복지센터,충청북도 음성군,,청소년,청소년,상담/지원,수시,"(27697) 충청북도 음성군 음성읍 문화1길 10-3, 2층",www.es1388.or.kr,,043-873-1318
기관,지역센터,ORG0419,단양군청소년상담복지센터,충청북도 단양군,,청소년,청소년,상담/지원,수시,(27012) 충청북도 단양군 단양읍 삼봉로 187-18 단양군청소년수련관 2층,www.danyang.go.kr/dy1388,,043-421-8370~1
기관,지역센터,ORG0420,충청남도청소년상담복지센터,충청남도 천안시,,청소년,청소년,상담/지원,수시,"(31100) 충청남도 천안시 서북구 서부대로 766 3~4층(두정동, 진암빌딩)",http://cnyouth.or.kr,,041-554-2130
기관,지역센터,ORG0421,천안시청소년상담복지센터,충청남도 천안시,,청소년,청소년,상담/지원,수시,(31129) 충청남도 천안시 동남구 은행길 15-1 도시창조두드림센터 4층,www.cheonan.go.kr/teen.do ,,041-622-1388
기관,지역센터,ORG0422,공주시청소년상담복지센터,충청남도 공주시,,청소년,청소년,상담/지원,수시,(32546) 충청남도 공주시 대통 1길 57,http://www.gj1318.or.kr,,041-856-1388
기관,지역센터,ORG0423,보령시청소년상담복지센터,충청남도 보령시,,청소년,청소년,상담/지원,수시,(33466) 충청남도 보령시 문화원길 9 보령시청소년문화의집 3층,www.dongmuya.or.kr,,041-936-5710
기관,지역센터,ORG0424,아산시청소년상담복지센터,충청남도 아산시,,청소년,청소년,상담/지원,수시,(31513) 충청남도 아산시 시장길 29 시민문화복지센터 303호,http://www.asanyouth.or.kr,,041-532-2000
기관,지역센터,ORG0425,서산시청소년상담복지센터,충청남도 서산시,,청소년,청소년,상담/지원,수시,(31967) 충청남도 서산시 서령로136 서산문화복지센터 청소년수련관 3층,www.haemaum.com,,041-669-2000
기관,지역센터,ORG0426,논산시청소년상담복지센터,충청남도 논산시,,청소년,청소년,상담/지원,수시,(32993) 충청남도 논산시 논산대로 424 논산시청소년수련관 1층,https://www.nsyouth.or.kr/kr/,,041-736-2041
기관,지역센터,ORG0427,계룡시청소년상담복지센터,충청남도 계룡시,,청소년,청소년,상담/지원,수시,"(32801) 충청남도 계룡시 신도안면 송정길 174, 2층",http://www.call1388.or.kr,,042-551-1318
기관,지역센터,ORG0428,당진시청소년상담복지센터,충청남도 당진시,,청소년,청소년,상담/지원,수시,(31772) 충청남도 당진시 무수동 7길 142-26,http://www.dangjin.go.kr/dj1388.do,,041-357-2000
기관,지역센터,ORG0429,금산군청소년상담복지센터,충청남도 금산군,,청소년,청소년,상담/지원,수시,(32726) 충청남도 금산군 금산읍 금산로1559 다락원 만남의 집 3층,www.gs1388.or.kr,,041-751-2007
기관,지역센터,ORG0430,부여군청소년상담복지센터,충청남도 부여군,,청소년,청소년,상담/지원,수시,(33149) 충청남도 부여군 부여읍 의열로 43,www.1388buyeo.or.kr/,,041-836-1898
기관,지역센터,ORG0431,서천군청소년상담복지센터,충청남도 서천군,,청소년,청소년,상담/지원,수시,(33644) 충청남도 서천군 서천읍 서천향교길 3 2층,www.sycw1388.co.kr,,041-953-4040
기관,지역센터,ORG0432,청양군청소년상담복지센터,충청남도 청양군,,청소년,청소년,상담/지원,수시,(33339) 충청남도 청양군 청양읍 문화예술로187 청소년문화의집 3층,www.cy1388.kr,,041-942-1388
기관,지역센터,ORG0433,홍성군청소년상담복지센터,충청남도 홍성군,,청소년,청소년,상담/지원,수시,(32293) 충청남도 홍성군 광천읍 홍남로 744번길 14,www.hssd1388.com,,041-634-4858
기관,지역센터,ORG0434,예산군청소년상담복지센터,충청남도 예산군,,청소년,청소년,상담/지원,수시,(32423) 충청남도 예산군 예산읍 벚꽃로 214 예산군청소년수련관 2층 ,www.yesanyouth.or.kr,,041-335-1388
기관,지역센터,ORG0435,태안군청소년상담복지센터,충청남도 태안군,,청소년,청소년,상담/지원,수시,(32140) 충청남도 태안군 태안읍 백화로 199 청소년수련관 1층,www.happy1388.or.kr,,041-674-2800
기관,지역센터,ORG0436,전라북도청소년상담복지센터,전북특별자치도 전주시,,청소년,청소년,상담/지원,수시,(54935) 전라북도 전주시 덕진구 팔달로 346,www.jb1388.kr,,063-276-6291
기관,지역센터,ORG0437,전주시청소년상담복지센터,전북특별자치도 전주시,,청소년,청소년,상담/지원,수시,(55081) 전라북도 전주시 완산구 용머리로 94 3층,http://www.jjsangdam.or.kr/,,063-236-1388
기관,지역센터,ORG0438,군산시청소년상담복지센터,전북특별자치도 군산시,,청소년,청소년,상담/지원,수시,(54121) 전라북도 군산시 동리2길 7,www.gunsan0924.or.kr,,063-466-1388
기관,지역센터,ORG0439,익산시청소년상담복지센터,전북특별자치도 익산시,,청소년,청소년,상담/지원,수시,(54620) 전라북도 익산시 인북로187 상공회의소 5층,iksan.go.kr>index.iksan,,063-852-1388
기관,지역센터,ORG0440,정읍시청소년상담복지센터,전북특별자치도 정읍시,,청소년,청소년,상담/지원,수시,(56190) 전라북도 정읍시 상동중앙로14 청소년문화체육관 3층,jeongeup.go.kr,,063-531-3000
기관,지역센터,ORG0441,남원시청소년상담복지센터,전북특별자치도 남원시,,청소년,청소년,상담/지원,수시,(55749) 전라북도 남원시 충정로 72 남원시청소년수련관 3층,www.nw1388.com,,063-635-1388
기관,지역센터,ORG0442,김제시청소년상담복지센터,전북특별자치도 김제시,,청소년,청소년,상담/지원,수시,(54368) 전라북도 김제시 도작로 224-32,http://youth.gimje.go.kr,,063-544-1377
기관,지역센터,ORG0443,완주군청소년상담복지센터,전북특별자치도 완주군,,청소년,청소년,상담/지원,수시,(55340) 전라북도 완주군 삼례읍 삼봉로125 완주군청소년수련관 2층,http://www.wanju1388.or.kr ,,063-291-7373
기관,지역센터,ORG0444,진안군청소년상담복지센터,전북특별자치도 진안군,,청소년,청소년,상담/지원,수시,(55432) 전라북도 진안군 진안읍 진무로 1054-14 청소년수련관 3층,www.ja1388.com,,063-433-2377
기관,지역센터,ORG0445,무주군청소년상담복지센터,전북특별자치도 무주군,,청소년,청소년,상담/지원,수시,(55514) 전라북도 전라북도 무주군 무주읍 한풍루로 326-34 3층,www.mujuyouth.net,,063-323-7717
기관,지역센터,ORG0446,장수군청소년상담복지센터,전북특별자치도 장수군,,청소년,청소년,상담/지원,수시,(55631) 전라북도 장수군 장수읍 신천로 81 여성청소년문화센터 1층,https://www.facebook.com/%EC%9E%A5%EC%88%98%EA%B5%B0%EC%B2%AD%EC%86%8C%EB%85%84%EC%83%81%EB%8B%B4%EB%B3%B5%EC%A7%80%EC%84%BC%ED%84%B0-1605161036462040,,063-351-5161
기관,지역센터,ORG0447,임실군청소년상담복지센터,전북특별자치도 임실군,,청소년,청소년,상담/지원,수시,(55927) 전라북도 임실군 임실읍 운수로 33-50 임실군청소년문화의집 2층,https://cheongmoon.tistory.com/,,063-644-1388
기관,지역센터,ORG0448,순창군청소년상담복지센터,전북특별자치도 순창군,,청소년,청소년,상담/지원,수시,(56047) 전라북도 순창군 순창읍 장류로 192 순창군청소년수련관 3층,www.sc1388.or.kr,,063-653-4646
기관,지역센터,ORG0449,고창군청소년상담복지센터,전북특별자치도 고창군,,청소년,청소년,상담/지원,수시,(56431) 전라북도 고창군 고창읍 월곡뉴타운1길 11 커뮤니티센터 1층,https://www.gochang.go.kr/index.gochang?menuCd=DOM_000000104001006000,,063-563-6792
기관,지역센터,ORG0450,부안군청소년상담복지센터,전북특별자치도 부안군,,청소년,청소년,상담/지원,수시,(56308) 전라북도 부안군 부안읍 동중2길 15(부안군상생협력센터 1층),https://www.facebook.com/%EB%B6%80%EC%95%88%EA%B5%B0%EC%B2%AD%EC%86%8C%EB%85%84%EC%83%81%EB%8B%B4%EB%B3%B5%EC%A7%80%EC%84%BC%ED%84%B0-523538797837858,,063-583-8772
기관,지역센터,ORG0451,전라남도청소년상담복지센터,전라남도 목포시,,청소년,청소년,상담/지원,수시,(58614) 전라남도 목포시 용당로 304,www.jnyouth.or.kr,,061-280-9001
기관,지역센터,ORG0452,목포시청소년상담복지센터,전라남도 목포시,,청소년,청소년,상담/지원,수시,"(58684) 전라남도 목포시 신흥로 83번길 14 복지동 2층(옥암동, 목련아파트)",youth.mokpo.go.kr,,061-272-2440
기관,지역센터,ORG0453,여수시청소년상담복지센터,전라남도 여수시,,청소년,청소년,상담/지원,수시,(59761) 전라남도 여수시 신월로 648 전남대학교 국동캠퍼스 협동관 1층 여수시청소년상담복지센터,www.ys1388.or.kr,,061-663-2000
기관,지역센터,ORG0454,순천시청소년상담복지센터,전라남도 순천시,,청소년,청소년,상담/지원,수시,(57992) 전라남도 순천시 명말 1길 57 3층,www.sc1388dream.or.kr,,061-745-1388
기관,지역센터,ORG0455,나주시청소년상담복지센터,전라남도 나주시,,청소년,청소년,상담/지원,수시,"(58326) 전라남도 나주시 교육길 13, D-5동 111호~112호(스마트파크지식산업센터, 빛가람동)",www.nj1388.or.kr,,061-334-1388
기관,지역센터,ORG0456,광양시청소년상담복지센터,전라남도 광양시,,청소년,청소년,상담/지원,수시,(57790) 전라남도 광양시 광장로 14 청소년문화센터 2층,www.gy1388.or.kr,,061-795-1388
기관,지역센터,ORG0457,담양군청소년상담복지센터,전라남도 담양군,,청소년,청소년,상담/지원,수시,"(57344) 전라남도 담양군 담양읍 지침6길 29, 3층",www.dyy1388.or.kr,,061-381-1386
기관,지역센터,ORG0458,곡성군청소년상담복지센터,전라남도 곡성군,,청소년,청소년,상담/지원,수시,(57504) 전라남도 곡성군 곡성읍 곡성로 855,http://1388.gsyouth.kr/,,061-363-9584
기관,지역센터,ORG0459,구례군청소년상담복지센터,전라남도 구례군,,청소년,청소년,상담/지원,수시,(57636) 전라남도 구례군 구례로 508 청소년문화의 집 2층,https://www.instagram.com/y.d_gurye/?igshid=1uex1aft3n1j8,,061-783-1388
기관,지역센터,ORG0460,고흥군청소년상담복지센터,전라남도 고흥군,,청소년,청소년,상담/지원,수시,(59535) 전라남도 고흥군 고흥읍 고흥로 1793 청소년문화의집 2층,cafe.daum.net/HI1388/,,061-834-1317~8
기관,지역센터,ORG0461,보성군청소년상담복지센터,전라남도 보성군,,청소년,청소년,상담/지원,수시,(59453) 전라남도 보성군 보성읍 송재로 281-7 2층,http://bs1388.co.kr,,061-853-1388
기관,지역센터,ORG0462,화순군청소년상담복지센터,전라남도 화순군,,청소년,청소년,상담/지원,수시,"(58114) 전남 화순군 화순읍 쌍춘로 118-4, 화순군청소년수련관 3층",WWW.hs1388.or.kr,,061-375-7442
기관,지역센터,ORG0463,장흥군청소년상담복지센터,전라남도 장흥군,,청소년,청소년,상담/지원,수시,(59327) 전라남도 장흥군 장흥읍 흥성로37-23 2층,http://www.jh1388.or.kr,,061-863-1318
기관,지역센터,ORG0464,강진군청소년상담복지센터,전라남도 강진군,,청소년,청소년,상담/지원,수시,(59226) 전라남도 강진군 강진읍 청렴길 1 청소년수련관 3층,www.gjyouth.co.kr,,061-432-1388
기관,지역센터,ORG0465,해남군청소년상담복지센터,전라남도 해남군,,청소년,청소년,상담/지원,수시,(59028) 전라남도 해남군 해남읍 수성2길 9 2층,http://www.hyouth1388.co.kr/,,061-537-1388
기관,지역센터,ORG0466,영암군청소년상담복지센터,전라남도 영암군,,청소년,청소년,상담/지원,수시,(58418) 전라남도 영암군 영암로 1511 청소년수련관,www.ya1388.or.kr,,061-471-8375
기관,지역센터,ORG0467,무안군청소년상담복지센터,전라남도 무안군,,청소년,청소년,상담/지원,수시,(58517) 전라남도 무안군 현경면 공항로 347-83,https://www.muan.go.kr/www/information/welfare/child/youth_counsel,,061-454-5284
기관,지역센터,ORG0468,함평군청소년상담복지센터,전라남도 함평군,,청소년,청소년,상담/지원,수시,(57149) 전라남도 함평군 함평읍 중앙길 212,www.nownow1388.or.kr,,061-323-9995
기관,지역센터,ORG0469,영광군청소년상담복지센터,전라남도 영광군,,청소년,청소년,상담/지원,수시,"(57047) 전라남도 영광군 영광읍 중앙로 3길 6-10,영광군청소년문화센터 2층",www.yg1388.or.kr,,061-353-1388
기관,지역센터,ORG0470,장성군청소년상담복지센터,전라남도 장성군,,청소년,청소년,상담/지원,수시,(57222) 전라남도 장성군 장성읍 문화로 110 장성군청소년수련관 별관 1층,www.js1388.or.kr,,061-817-1388
기관,지역센터,ORG0471,완도군청소년상담복지센터,전라남도 완도군,,청소년,청소년,상담/지원,수시,(59115) 전라남도 완도군 완도읍 개포로 159번길 41 2층,http://wd1388.or.kr/,,061-554-1314
기관,지역센터,ORG0472,진도군청소년상담복지센터,전라남도 진도군,,청소년,청소년,상담/지원,수시,(58926) 전라남도 진도군 진도읍 진도대로 7213 청소년문화의집 3층,http://cafe.naver.com/jindo1388,,061-544-5122
기관,지역센터,ORG0473,신안군청소년상담복지센터,전라남도 신안군,,청소년,청소년,상담/지원,수시,(58824) 전라남도 신안군 압해읍 천사로 1004,http://www.shinan1388.com/,,061-240-8729
기관,지역센터,ORG0474,경상북도청소년상담복지센터,경상북도 안동시,,청소년,청소년,상담/지원,수시,"(36708) 경상북도 안동시 축제장길 20(옥야동, 398-22번)",https://gb1388.or.kr:9027/,,054-1388
기관,지역센터,ORG0475,포항시청소년상담복지센터,경상북도 포항시,,청소년,청소년,상담/지원,수시,(37601) 경상북도 포항시 북구 삼호로 533 청소년수련관 2층,http://www.phyf.or.kr,,054-252-0020
기관,지역센터,ORG0476,경주시청소년상담복지센터,경상북도 경주시,,청소년,청소년,상담/지원,수시,(38088) 경상북도 경주시 알천북로 131 ,http://youth.gyeongju.go.kr/index.jsp,,054-742-1388
기관,지역센터,ORG0477,김천시청소년상담복지센터,경상북도 김천시,,청소년,청소년,상담/지원,수시,(39570) 경상북도 김천시 다삼로3,https://www.gc.go.kr/support/main.do,,054-435-1388
기관,지역센터,ORG0478,안동시청소년상담복지센터,경상북도 안동시,,청소년,청소년,상담/지원,수시,(36708) 경상북도 안동시 축제장길 42,www.ad1318.or.kr,,054-859-1318
기관,지역센터,ORG0479,구미시청소년상담복지센터,경상북도 구미시,,청소년,청소년,상담/지원,수시,(39221) 경상북도 구미시 구미중앙로 11길 13,www.youthcoc.org,,054-443-1387
기관,지역센터,ORG0480,영주시청소년상담복지센터,경상북도 영주시,,청소년,청소년,상담/지원,수시,(36073) 경상북도 영주시 광복로 63,http://yj1318.or.kr,,054-634-1318
기관,지역센터,ORG0481,영천시청소년상담복지센터,경상북도 영천시,,청소년,청소년,상담/지원,수시,(38844) 경상북도 영천시 운동장로 92 체육시설사업소 2층,http://1388.yc.go.kr,,054-338-1388
기관,지역센터,ORG0482,상주시청소년상담복지센터,경상북도 상주시,,청소년,청소년,상담/지원,수시,"(37195) 경상북도 상주시 왕산로 219-11, 상주시청소년상담복지센터 2층",www.sj7942.org,,054-535-3511
기관,지역센터,ORG0483,문경시청소년상담복지센터,경상북도 문경시,,청소년,청소년,상담/지원,수시,(36949) 경상북도 문경시 중앙로50 문경시의회 후관 문경시드림스타트 3층,https://www.gbmg.go.kr/portalsub/teen1318/main.do,,054-556-1389
기관,지역센터,ORG0484,경산시청소년상담복지센터,경상북도 경산시,,청소년,청소년,상담/지원,수시,(38627) 경상북도 경산시 경산로 159-5 역전마을 복합커뮤니티센터 3층,http://gbgs.go.kr/special/young/index.do,,053-819-6400
기관,지역센터,ORG0485,의성군청소년상담복지센터,경상북도 의성군,,청소년,청소년,상담/지원,수시,(37331) 경상북도 의성군 의성읍 충효로 68,http://counsel.usyouth.go.kr,,054-834-7933
기관,지역센터,ORG0486,청송군청소년상담복지센터,경상북도 청송군,,청소년,청소년,상담/지원,수시,(37433) 경상북도 청송군 청송읍 복지타운길77 청소년수련관 2층 상담센터,www.youth1388.or.kr,,054-873-7626
기관,지역센터,ORG0487,영양군청소년상담복지센터,경상북도 영양군,,청소년,청소년,상담/지원,수시,(36540) 경상북도 영양군 영양읍 동서대로 92. 영양군청소년수련관 2층,yyg.go.kr/youth/yyg1388,,054-683-1388
기관,지역센터,ORG0488,영덕군청소년상담복지센터,경상북도 영덕군,,청소년,청소년,상담/지원,수시,(36427) 경상북도 영덕군 영덕읍 강변길 324,https://www.facebook.com/영덕군청소년상담복지센터-1037698109644498/,,054-732-1318
기관,지역센터,ORG0489,청도군청소년상담복지센터,경상북도 청도군,,청소년,청소년,상담/지원,수시,(38333) 경상북도 청도군 화양읍 청려로 1846 청소년수련관 3층,http://cafe.daum.net/cd1388,,054-373-1610
기관,지역센터,ORG0490,고령군청소년상담복지센터,경상북도 고령군,,청소년,청소년,상담/지원,수시,(40138) 경상북도 고령군 대가야읍 왕릉로 30 대가야문화누리 4층,http://art.goryeong.go.kr,,054-956-1383
기관,지역센터,ORG0491,성주군청소년상담복지센터,경상북도 성주군,,청소년,청소년,상담/지원,수시,(40031) 경상북도 성주군 성주읍 성주순환로 271-9 청소년문화의집 3층,sjc1388.co.kr,,054-931-1398
기관,지역센터,ORG0492,칠곡군청소년상담복지센터,경상북도 칠곡군,,청소년,청소년,상담/지원,수시,(39885) 경상북도 칠곡군 왜관읍 2번도로길 83 3층,https://www.chilgok.go.kr/portal/contents.do?mId=0907070000,,054-971-0418
기관,지역센터,ORG0493,예천군청소년상담복지센터,경상북도 예천군,,청소년,청소년,상담/지원,수시,(36849) 경상북도 예천군 예천읍 봉호로 4040,https://cafe.daum.net/yc2012,,054-654-9901
기관,지역센터,ORG0494,봉화군청소년상담복지센터,경상북도 봉화군,,청소년,청소년,상담/지원,수시,(36238) 경상북도 봉화군 봉화읍 내성로1길 17-20 봉화군청소년센터 2층,www.bhw1318.or.kr,,054-674-1388
기관,지역센터,ORG0495,울진군청소년상담복지센터,경상북도 울진군,,청소년,청소년,상담/지원,수시,(36324) 경상북도 울진군 울진읍 대나리항길 2 고우이청소년수련관 2층,http://www.uljin.go.kr/,,054-781-0079
기관,지역센터,ORG0496,경상남도청소년상담복지센터,경상남도 창원시,,청소년,청소년,상담/지원,수시,"(51138) 경상남도 창원시 의창구 사림로 45번길 59 경남대표도서관 청소년관 3층, 4층",http://gn1388.gnyouth.net/,,055-711-1388
기관,지역센터,ORG0497,창원시창원청소년상담복지센터,경상남도 창원시,,청소년,청소년,상담/지원,수시,(51412) 경상남도 창원시 성산구 두대로97 3층 청소년상담복지센터,https://www.changwon.go.kr/depart/contents.do?mId=0502010100,,055-225-3900
기관,지역센터,ORG0498,창원시마산청소년상담복지센터,경상남도 창원시,,청소년,청소년,상담/지원,수시,(51358) 경상남도 창원시 마산회원구 팔용로 128 우리누리청소년문화센터 2층,https://www.changwon.go.kr/depart/contents.do?mId=0502010100,,055-245-7941
기관,지역센터,ORG0499,창원시진해청소년상담복지센터,경상남도 창원시,,청소년,청소년,상담/지원,수시,(51629) 경상남도 창원시 진해구 진해대로 1101 진해종합사회복지관 202호,https://www.changwon.go.kr/depart/contents.do?mId=0502010100,,055-551-2000
기관,지역센터,ORG0500,진주시청소년상담복지센터,경상남도 진주시,,청소년,청소년,상담/지원,수시,(52686) 경상남도 진주시 북장대로 6번길 9 (인사동) 1층,http://youth.jinju.go.kr/,,055-749-6222
기관,지역센터,ORG0501,통영시청소년상담복지센터,경상남도 통영시,,청소년,청소년,상담/지원,수시,(53017) 경상남도 통영시 광도면 죽림해안로 187 통영체육청소년센터 3층,www.tycoun.or.kr,,055-649-0924
기관,지역센터,ORG0502,사천시청소년상담복지센터,경상남도 사천시,,청소년,청소년,상담/지원,수시,(52561) 경상남도 사천시 문선4길 23 청소년수련관 3층,www.youthsacheon.com,,055-835-4199
기관,지역센터,ORG0503,김해시청소년상담복지센터,경상남도 김해시,,청소년,청소년,상담/지원,수시,(50912) 경상남도 김해시 가락로 176번길 3 ,https://www.gimhae.go.kr/00976/01477/01479.web,,055-325-2000
기관,지역센터,ORG0504,김해시서부청소년상담복지센터,경상남도 김해시,,청소년,청소년,상담/지원,수시,(51016) 경상남도 김해시 율하2로 210 김해시서부문화센터 2층 ,https://www.gimhae.go.kr/00976/01477/01479.web,,055-330-7920
기관,지역센터,ORG0505,밀양시청소년상담복지센터,경상남도 밀양시,,청소년,청소년,상담/지원,수시,"(50436) 경상남도 밀양시 삼문송림길 26, 밀양시청소년수련관 2층",http://www.miryang1388.kr,,055-355-2000
기관,지역센터,ORG0506,거제시청소년상담복지센터,경상남도 거제시,,청소년,청소년,상담/지원,수시,"(53246) 경상남도 거제시 중곡로 46, 고현청소년문화의 집 2층",http://counsel.geoje.go.kr,,055-636-2000
기관,지역센터,ORG0507,양산시청소년상담복지센터,경상남도 양산시,,청소년,청소년,상담/지원,수시,(50620) 경상남도 양산시 양주3길 36 양산시청소년회관 2층,http://www.yangsan.go.kr/teen/main.do,,055)381-9695
기관,지역센터,ORG0508,의령군청소년상담복지센터,경상남도 의령군,,청소년,청소년,상담/지원,수시,(52137) 경상남도 의령군 의령읍 의병로 8길 44,http://www.uiryeong.go.kr/index.uiryeong?menuCd=DOM_000000405001005006,,055-572-2000
기관,지역센터,ORG0509,함안군청소년상담복지센터,경상남도 함안군,,청소년,청소년,상담/지원,수시,(52046) 경상남도 함안군 가야읍 말산 1길 10 청소년수련관 2층,http://www.haman1388.or.kr/ ,,055-583-0924
기관,지역센터,ORG0510,창녕군청소년상담복지센터,경상남도 창녕군,,청소년,청소년,상담/지원,수시,(50332) 경상남도 창녕군 창녕읍 화왕산1로 46 5층,http://www.cng.go.kr/life/00000596/00000603.web,,055-532-2000
