category,welfareType,servId,servNm,region,agency,department,intrsThemaArray,lifeArray,srvPvsnNm,sprtCycNm,servDgst,servDtlLink,inqNum,contact
제도,지자체,WLF00001199,저소득 장애인 지원(인공달팽이관 수술자 재활치료비),경기도,경기도,경기도 부천시 복지위생국 장애인복지과,,"아동, 영유아, 청소년",기타,분기,저소득 청각장애인의 인공달팽이관 재활치료비 지원으로 장애인가구의 의료비 부담 경감 및 청력회복으로 원활한 사회활동 도모를 목적으로 함,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001199&wlfareInfoReldBztpCd=02,796,
제도,지자체,WLF00002109,서울시 저소득 중증장애인 전세주택 제공사업,서울특별시,서울특별시,서울특별시 은평구 주민복지국 장애인복지과,,"노년, 영유아, 아동, 청년, 중장년, 청소년",현금대여(융자),1회성,저소득 중증장애인이 월세 부담에서 벗어나 전세주택에 입주할 수 있도록 최장 6년간 무상으로 전세보증금을 지원하여 주거환경 개선 및 지역사회 자립기반 마련에 도움을 주고자 함,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002109&wlfareInfoReldBztpCd=02,1832,
제도,지자체,WLF00002841,이재민 구호 물품 지원,부산광역시,부산광역시,부산광역시 영도구 주민복지국 복지정책과,,"청소년, 청년, 아동, 영유아, 중장년, 노년",현물지급,1회성,자연재해발생시 이재민에 대한 구호를 실시함으로써 이재민의 보호와 생활안정에 기여함,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002841&wlfareInfoReldBztpCd=02,1776,
제도,지자체,WLF00000927,국민건강보험료 지원,부산광역시,부산광역시,부산광역시 강서구 복지환경국 생활지원과,,"청년, 중장년, 청소년, 노년, 아동, 영유아",기타,월,일정 기준 이하의 국민건강보험료를 납부하는 세대에 대한 보험료 지원을 통한 경제적 부담 경감,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000927&wlfareInfoReldBztpCd=02,2332,
제도,지자체,WLF00002463,강서구장학회 장학기금 지원,부산광역시,부산광역시,부산광역시 강서구 복지교육국 평생교육과,"서민금융, 교육",청소년,현금지급,1회성,"저소득가정, 학업성 우수·모범학생, 특기생에 장학금 지급을 통한 학업증진 도모",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002463&wlfareInfoReldBztpCd=02,2220,
제도,지자체,WLF00002249,장애인가정 출산지원금 지급,서울특별시,서울특별시,서울특별시 중구 생활복지친화국 사회복지과,"서민금융, 임신·출산","청소년, 임신 · 출산, 중장년, 청년, 노년, 아동, 영유아",현금지급,1회성,장애인가구에 출산비용을 지원함으로써 경제적 부담을 경감하고 출산 친화적 문화조성을 통한 삶의 질 개선에 기여하는 것을 목적으로 함.,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002249&wlfareInfoReldBztpCd=02,1142,
제도,지자체,WLF00005476,제천시 청소년 역량강화 교육비 지원 사업,충청북도,충청북도,충청북도 제천시 문화복지국 여성가족과,,청소년,실물바우처,월,"법정저소득계층(기초생활수급자, 차상위계층, 저소득한부모가정) 청소년에게 역량강화 교육비를 바우처로 지원하여 진로개발 지원 강화",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005476&wlfareInfoReldBztpCd=02,1261,
제도,지자체,WLF00004830,제천시 청소년꿈모아바우처 지원,충청북도,충청북도,충청북도 제천시 문화복지국 여성가족과,,청소년,실물바우처,년,"자녀 양육에 따른 청소년 가구의 경제적 부담을 경감하고 건강한 성장 발달을 도모하여 청소년의 기본적 권리와 복지 증진에 이바지함을 목적으로 합니다. <지원금액> 1. 9세부터 12세까지의 청소년: 연 5만원 2. 13세부터 15세까지의 청소년: 연 7만원 3. 16세부터 18세까지의 청소년: 연 10만원 <지원분야> 1. 진로개발 및 취미활동: 독서실, 직업기술분야 학원, 취미활동을 위한 예능분야(음악, 미술, 무용) 학원, 서점 2. 문화시설: 영화관, 공연장 3. 체육시설 4. 생활지원: 이·미용실, 문구점, 안경점",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004830&wlfareInfoReldBztpCd=02,1274,
제도,지자체,WLF00000290,아동급식지원,충청북도,충청북도,충청북도 증평군 행정복지국 행복돌봄과,"서민금융, 안전·위기","아동, 청소년","전자바우처(바우처), 현금지급",월,경제적 빈곤 또는 가족기능결손으로 결식하거나 결식할 우려가 있는 아동에게 식사를 제공함으로써 아동의 건전육성 도모,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000290&wlfareInfoReldBztpCd=02,2661,
제도,지자체,WLF00000513,거동불편 중증장애인 구급차 이용지원,충청북도,충청북도,충청북도 옥천군 행정복지국 주민복지과,"서민금융, 신체건강","영유아, 아동, 노년, 청소년, 중장년, 청년",현금지급,수시,거동 불편한 재가 중증장애인의 이동보장권을 확보하여 사각지대에 놓인 대상자의 의료 및 복지 혜택 증진,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000513&wlfareInfoReldBztpCd=02,1391,
제도,지자체,WLF00003000,저소득층 국민건강보험료 지원,충청북도,충청북도,충청북도 단양군 행정복지국 주민복지과,,"청년, 청소년, 중장년, 노년, 영유아, 아동",기타,월,"차상위계층(월 20,000원 미만) 및 소액납부자(월 5,000원미만) 국민건강보험료 지원",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003000&wlfareInfoReldBztpCd=02,1116,
제도,지자체,WLF00000484,저소득 한부모가족 건강보험료 지원,충청북도,충청북도,충청북도 제천시 문화복지국 여성가족과,서민금융,"영유아, 아동, 노년, 중장년, 청년, 청소년",감면,월,＊ 생활에 어려움을 겪고 있는 저소득 한부모가족에게 건강보험료 및 노인장기요양보험료를 지원함으로써 시민의 건강증진과 사회복지 향상에 기여함을 목적으로 합니다.,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000484&wlfareInfoReldBztpCd=02,6431,
제도,지자체,WLF00002834,행려자 관리,울산광역시,울산광역시,울산광역시 남구 복지교육국 복지지원과,,"아동, 영유아, 중장년, 노년, 청년, 청소년",기타,1회성,사회복지 수혜 사각지역에 있는 행려자의 기본적인 삶의 질 향상을 목적으로 함,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002834&wlfareInfoReldBztpCd=02,4446,
제도,지자체,WLF00005795,학교우유급식(바우처) 지원사업,전북특별자치도,전북특별자치도,전북특별자치도 군산시 농업기술센터 동물정책과,,"청소년, 아동",전자바우처(바우처),월,세 자녀 이상 가정에 우유바우처 카드 지원을 통해 경제적 부담 완화 및 유제품 소비기반 확대로 낙농산업의 안정적 발전 도모,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005795&wlfareInfoReldBztpCd=02,1239,
제도,지자체,WLF00004757,부안군여성청소년생리용품지원사업,전북특별자치도,전북특별자치도,전북특별자치도 부안군 행정복지국 교육청소년과,"입양·위탁, 서민금융",청소년,지역화폐,분기,청소년복지지원법 제5조제3항에 따라 여성청소년의 건강증진과 복지향상 기여,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004757&wlfareInfoReldBztpCd=02,2322,
제도,지자체,WLF00002615,장애인활동지원 구비추가 사업,서울특별시,서울특별시,서울특별시 마포구 복지동행국 장애인복지과,,"아동, 노년, 청소년, 중장년, 청년",전자바우처(바우처),월,신체적·정신적 장애 등의 사유로 혼자서 일상생활과 사회생활을 영위하기 어려운 최중증장애인에게 활동지원급여 구 추가사업을 통해 자립생활을 지원하여 생활의 안정을 제공하고 장애인의 삶의 질을 높이고자 함,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002615&wlfareInfoReldBztpCd=02,4686,
제도,지자체,WLF00000489,보호대상아동 생활안정지원,전북특별자치도,전북특별자치도,전북특별자치도 완주군 행정복지국 교육아동복지과,입양·위탁,"청소년, 아동",기타,분기,보호대상아동이 위탁 가정 내에서 건전한 사회인으로 성장하도록 생활 안정 지원,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000489&wlfareInfoReldBztpCd=02,1339,
제도,지자체,WLF00003685,결혼이민자가족 모국방문사업(고향나들이사업),전북특별자치도,전북특별자치도,전북특별자치도 완주군 행정복지국 교육아동복지과,서민금융,"영유아, 아동, 중장년, 노년, 청소년, 청년",현금지급,1회성,결혼이민자에게 모국방문 기회 제공 및 가족 구성원 상호간의 이해 증진,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003685&wlfareInfoReldBztpCd=02,1846,
제도,지자체,WLF00003644,상당구 장애인복지 증진(중증장애인 세상나들이),충청북도,충청북도,충청북도 청주시 상당구 주민복지과,,"중장년, 노년, 아동, 영유아, 청년, 청소년",기타,1회성,중증장애인 세상나들이)중증장애인 및 가족(보호자)에게 나들이를 통해 다양한 경험을 제공,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003644&wlfareInfoReldBztpCd=02,1041,
제도,지자체,WLF00002044,중증장애인활동지원서비스 추가 지원,충청북도,충청북도,충청북도 청주시 복지국 장애인복지과,신체건강,"청소년, 청년, 중장년, 노년, 영유아, 아동",전자바우처(바우처),월,혼자서 일상생활하기 어려운 중증장애인의 자립생활 지원,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002044&wlfareInfoReldBztpCd=02,5585,
제도,지자체,WLF00000324,행려자 귀가차량비 지원,충청북도,충청북도,충청북도 청주시 복지국 복지정책과,"서민금융, 일자리","중장년, 청년, 청소년, 노년, 영유아, 아동",현금지급,수시,행려자 거주지 귀향 차비지원,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000324&wlfareInfoReldBztpCd=02,888,
제도,지자체,WLF00003642,장애인가정출산지원금 지원,충청북도,충청북도,충청북도 청주시 복지국 장애인복지과,"서민금융, 임신·출산","영유아, 아동, 중장년, 노년, 청소년, 임신 · 출산, 청년",현금지급,1회성,장애인가정의 출산을 장려하여 저출산 문제를 해소,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003642&wlfareInfoReldBztpCd=02,1579,
제도,지자체,WLF00001923,행려자 및 부랑인 지원,세종특별자치시,세종특별자치시,세종특별자치시 보건복지국 복지정책과,서민금융,"노년, 중장년, 청년, 청소년",현금지급,1회성,"취업, 친지방문, 기타 목적으로 주거지가 아닌 타지방을 여행하던 중 숙식할 능력이 행려자 및 부랑인 보호 지원",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001923&wlfareInfoReldBztpCd=02,1421,
제도,지자체,WLF00005748,다자녀 학생 교육비 지원사업,경상남도,경상남도,경상남도교육청 미래교육국 교육복지과,"교육, 서민금융",청소년,"현금지급, 기타, 전자바우처(바우처)",년,1. 다자녀 학생 교육비 지원으로 국가적 출산 장려 정책에 기여 2. 다자녀 가정에 교육비 지원을 통해 학부모의 경제적 부담 경감,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005748&wlfareInfoReldBztpCd=02,34425,
제도,지자체,WLF00005543,다자녀가정 튼튼수당(바우처),경상남도,경상남도,경상남도 의령군 행정복지국 주민생활지원과,서민금융,"아동, 청소년",지역화폐,월,다자녀 가정 지원으로 교육인구 유출을 방지하여 인구감소 사회 문제에 적극 대처,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005543&wlfareInfoReldBztpCd=02,1527,
제도,지자체,WLF00005479,학교 밖 청소년 교통카드 지원,전북특별자치도,전북특별자치도,전북특별자치도 특별자치교육협력국 교육협력과,,청소년,전자바우처(바우처),월,학교 밖 청소년에 대한 교통비 지원을 통해 학습과 자립기회를 제공하여 건강한 사회구성원으로 성장할 수 있도록 지원,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005479&wlfareInfoReldBztpCd=02,1030,
제도,지자체,WLF00005396,다문화 청소년 진로 지원,전북특별자치도,전북특별자치도,전라북도 순창군 행정복지국 주민복지과,,청소년,프로그램/서비스(서비스),반기,"다문화가족자녀 및 중도입국자녀, 학교이탈자녀 등에 대한 진로지도, 진로·심리 상담, 직업능력 및 사회적응력 향상 지원을 통해 다문화 청소년의 올바른 성장 발달을 도모",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005396&wlfareInfoReldBztpCd=02,696,
제도,지자체,WLF00004888,저소득층 자녀 등 문화체험활동 지원,전북특별자치도,전북특별자치도,전북특별자치도 전주시 덕진구 여성가족과,,"아동, 청소년","현물지급, 프로그램/서비스(서비스)",1회성,문화 활동으로부터 상대적으로 소외된 소년소녀가정 및 가정위탁아동 등을 대상으로 다양한 문화체험을 통해 문화적 소외감 해소 및 활력 충전과 사기진작 도모,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004888&wlfareInfoReldBztpCd=02,919,
제도,지자체,WLF00004542,장애인활동지원급여 구 추가지원사업,대구광역시,대구광역시,대구광역시 동구 복지생활국 복지정책과,보호·돌봄,"청년, 청소년, 아동, 중장년",전자바우처(바우처),월,❍ 장애인 활동지원서비스 구추가지원으로 취약계층 및 위기장애인에 대한 상시 돌봄체계 구축 ❍ 긴급활동지원이 필요한 법적급여 미수급자 및 시추가지원사업 미수급자에 대한 지원제도 강화로 돌봄 사각지대 해소,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004542&wlfareInfoReldBztpCd=02,2270,
제도,지자체,WLF00001695,학교 밖 청소년 교통카드 지원,전북특별자치도,전북특별자치도,전북특별자치도 특별자치교육협력국 교육협력과,,청소년,실물바우처,월,학교 밖 청소년에 대한 교통비 지원을 통해 학습과 자립기회 제공으로 건강한 사회구성원으로 성장할 수 있도록 지원,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001695&wlfareInfoReldBztpCd=02,2311,
