category,welfareType,servId,servNm,agency,department,intrsThemaArray,lifeArray,srvPvsnNm,sprtCycNm,servDgst,servDtlLink,inqNum,contact
제도,지자체(출자출연기관),SCH00922,다함장학생,시흥시인재양성재단,,교육,청소년,장학금/기타,특정기간,[지원내용] ○ 100만원 | [조건] 공고일 기준 북한이탈가정 자녀에 해당하는 자○ 관내 고등학교 재학생 중 소득요건 등 기본자격 요건 충족한 자※ 소속 고등학교가 시흥시 관내에 없는 예·체·기능 학교일 경우 인정(공문서 등 확인 필요)※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 공고일 기준 학생 또는 법정보호자의 주민등록초본 상 시흥시에서 1년 이상 연속거주,https://www.shinjeae.or.kr,,
제도,지자체(출자출연기관),SCH00923,송정 미술꿈나무 장학생,안양시 인재육성재단,,교육,청소년,장학금/해당없음,특정기간,[지원내용] ○ 100만원 | [조건] ※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 취약한 가정환경으로 어려움을 겪고 있는 학생○ 기초수급자 차상위 장애인 다문화 위기가정 조손가정 등 / 안양시 중고등학교 재학생으로 미술에 재능을 지닌 학생 / 안양시 중고등학교,https://aytalent.or.kr,,
제도,지자체(출자출연기관),SCH00924,장애인 특기적성장학,재단법인 세종특별자치시인재육성평생교육진흥원,,교육,청소년,장학금/장애인,특정기간,[지원내용] ○ 100만원 | [조건] 신체/지적/발달 등 장애인으로 등록된 학생○ 공고일로부터 1년 이내에 전국 규모 이상의 대회에서 3위 이내 입상자 / 공고일 기준 1년 이상 세종시 계속 거주자(부모 또는 본인) 혹은 세종시 관내 고등학교 재학생,http://sjhle.or.kr,,
제도,기타,SCH00925,특기장학,사단법인 한국다문화청소년협회,,교육,청소년,장학금/특기자,특정기간,[지원내용] ○ 1인당 500만원 | [조건] 2025년 기준 중위소득 80% 이하인 가구 / 체육/문화예술/기능/수학·과학 분야 등 특기 및 재능 보유 다문화가족 자녀○ 24.7월~25년 6월말까지 전국 규모 이상의 대회에서 3위권 이내 입상 실적 자료 제출이 가능한 자녀※ 자세한 사항은 첨부파일 또는 홈페이지 참고,http://www.kmcyouth.or.kr,,
제도,기타,SCH00926,드림 장학금,재단법인민들레장학회,,교육,청소년,장학금/성적우수,특정기간,[지원내용] ※ 기관확인필요 | [조건] 성적 우수자로 장학금 신청 기준 직전 학기 성적이 상위 30%     이내인 자 / 국내 고등학교 재학생○ 본인의 계획 및 비전을 구체적으로 밝힐 수 있는 자○ 올바른 인성과 배려 비전을 품고 있는 자 / ※ 기관확인필요,http://www.m.mdrsf.kr/,,
제도,지자체(출자출연기관),SCH00927,학교밖청소년 장학금,백운장학회(광양),,교육,청소년,장학금/해당없음,특정기간,[지원내용] ○ 700만원 | [조건] ※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 기초생활수급자 차상위계층※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 학술 기능 예체능 등과 관련하여 도 단위 또는 전국 단위 대회에서 3위 이내 입상자 / 공고일 기준 부모 또는 보호자가 광양시에 1년 이상 주고를 두고 있는 학생○ 부 또는 모의 사망 부모가 이혼한 경우에는 현재 보호자의 주소지를 적용,http://www.gwangyang.go.kr/fund/,,
제도,지자체(출자출연기관),SCH00928,희망장학생(한부모·조손),재단법인 목포인재육성재단,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 50만원 | [조건] 법정 한부모 가정(부자가정/ 모자가정/ 조손가정)○ 모집인원 초과 시 건강보험료 100% / 공고일 현재 본인 및 보호자가 목포시 내에 1년 이상 주소를 두고목포시 소재 고등학교에 재학 중인 자,http://www.mokposaf.com/,,
제도,지자체(출자출연기관),SCH00929,곰두리장학생,재단법인 옥천군장학회,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 70만원 | [조건] 장애학생 또는 다문화/ 북한이탈주민/ 한부모가정 / 관내 고등학교 재학생 / 공고일 현재 1년 이상 옥천군에 주소를 두고 계속 거주하고 있는 군민 또는 군민의 자녀,https://ocjh.oc.go.kr,,
제도,지자체(출자출연기관),SCH00930,전북애향장학생,전북애향장학재단,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 200만원 (학기당)※ 조건 충족 시 4년간 지급급 | [조건] 신입생의 수학능력시험 표준점수가 4개 영역(국어/수학/영어/탐구영역) 평균 2등급 이내인 자○ 고등학교장 추천자 중 효행/봉사/인성/IT/기술/과학 등 특정 분야의 실적이 뛰어난 지원자는 수학능력시험 4개영역 평균 4등급 이내 지원가능 (특정)○ 도내대학교 총창 추천자는 수학능력시험 4개영역 평균 5등급 이내인 자 (대학교추천) / 4년제 대학 진학예정자(신입생) / 보호자의 본적 또는 주소지가 전북특별자치도이고 전북특별자치도에 소재하는 중/ 고등학교에서 전 교육과정을 이수하고 졸업 또는 졸업 예정인 자,http://www.jblove.or.kr,,
제도,지자체(출자출연기관),SCH00931,초중고 생활장학생,재단법인 산청군향토장학회,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 50만원 | [조건] 해당없음 / 국민기초생활보장수급자/ 한부모가족/ 차상위계층 가구의 자녀※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / ※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 공고일 현재 부모 또는 학생이 산청군에 1년 이상 계속하여 주소를 두고 있으며 산청군에 소재한 고등학교 재학생 또는 학교 밖 청소년,http://www.sancheong.go.kr,,
제도,지자체(출자출연기관),SCH00932,장애인 특기 장학생,의왕시인재육성재단,,교육,청소년,장학금/장애인,특정기간,[지원내용] ○ 100만원(생활장학금) | [조건] 기능·예능·과학 등의 분야에서 도 단위 규모 대회에서 1위에 입상하거나 전국 규모 대회에서 3위 이내 입상한 장애인 고등학생※ 장애인 복지법 시행규칙 별표1의 장애 정도에 해당하는 사람 / 공고일 기준 의왕시에 주소를 두고 2년 이상 거주하고 있는 장애인 고등학생,http://www.uwinjae.or.kr,,
제도,지자체(출자출연기관),SCH00933,학업성취도 향상 장학금,재단법인 의성군인재육성재단,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 100만원 | [조건] 직전학기 대비 학업성취도 향상 학생 중 인문계 고등학교 재학인원 10% 이내 / 특성화 고등학교 재학인원 5% 이내 / ※ 기관확인필요,http://uscdream.kr,,
제도,지자체(출자출연기관),SCH00934,어가 및 저소득 자녀 장학,재단법인 신안군장학재단,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 70만원 | [조건] 저소득 / 김양식 자녀/ 저소득자녀○ 신안군 소재 고등학교 재학생 (6개고교) / 부 또는 모(친권자)와 학생 본인이 공고일 현재 신안군에 6개월 이상 주민등록되어 있는 고등학생,https://www.shinan.go.kr/,,
제도,지자체(출자출연기관),SCH00935,특기장학생,재단법인 포천시교육재단,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 개인 70만원○ 팀 150만원 | [조건] ※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 공고일 이전까지 국제/전국/광역시/도/ 군 대회 등에서 우수한 성적을 거둔 초·중·고·대학생,http://www.pcscholarship.or.kr,,
제도,지자체(출자출연기관),SCH00936,학력(성적)우수장학생,(재)중구인재육성장학재단,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 100만원 | [조건] 성적 상위 10% 이내 / 서울시 중구 소재 고등학교 재학생 / 공고일 기준으로 서울시 중구에 주민등록을 두고 1년 이상 거주하고 있는 자,http://www.junggu.seoul.kr,,
제도,지자체(출자출연기관),SCH00937,일반장학생,시흥시인재양성재단,,교육,청소년,장학금/해당없음,특정기간,[지원내용] ○ 80만원 | [조건] 해당없음 / 해당없음 / 관내 소재 학교 재학생 / 학생 또는 법정보호자가 시흥시1년 이상 연속적으로 거주자,https://www.shinjae.or.kr/,,
제도,지자체(출자출연기관),SCH00938,전남정착장학생(지역계고),재단법인 전남인재평생교육진흥원,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 100만원 | [조건] 고등학교 2학년 성적 평균 80점 이상※ 체육/ 예술 교과의 과목은 평가에서 제외 / 소득인정액 기준 중위소득 180% 이하 / 전라남도 소재 특성화고/ 마이스터고/ 일반고 직업계열 고교 3학년 재학생※ 교육부 특성화고/마이스터고 포털 조회 가능한 학교※ 전라남도로 취업을 준비하고 있는 학생 / 공고일 기준 학생 본인 또는 보호자가 1년 이상 전라남도에 주민등록 되어 있는 학생,https://www.jntle.kr,,
제도,지자체(출자출연기관),SCH00939,일반장학금 ,재단법인 산청군향토장학회,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 50만원 | [조건] 직전학기 성적 내신평균 4등급 이내 / ※ 기관확인필요 / 공고일 현재 부모 또는 학생이 산청군에 1년 이상 계속하여 주소를 두고 있으며 산청군에 소재한 고등학교 재학생,https:..wwwsancheong.go.kr/www/index.do,,
제도,기타,SCH00940,메르세데스벤츠기브앤드림장학생,아이들과 미래재단,,교육,청소년,장학금/특기자,특정기간,[지원내용] ○ 연 400만원 이하※ 자세한 사항은 첨부파일 또는 홈페이지 참고 | [대상] 1학년2학년3학년제한없음 | [조건] 국민기초생활수급자/ 차상위계층/ 기타 저소득 가정(중위소득 120% 이하) / 2026년 기준 초등학교 1학년 ~ 고등학교 3학년 스포츠 유망주※ 비장애인/장애인 모두 지원 가능※ 자세한 사항은 첨부파일 또는 홈페이지 참고,https://www.kidfuture.or.kr,,
제도,지자체(출자출연기관),SCH00941,SK E&S 전남도시가스장학생,재단법인 전남인재평생교육진흥원,,교육,청소년,장학금/소득구분,특정기간,[지원내용] ○ 50만원 | [조건] 해당없음 / 소득인정액 기준 중위소득 150% 이내의 가정 / ※ 기관확인필요 / 공고일 기준 학생 본인 또는 보호자(부 또는 모/ 후견인)가 1년 이상 전라남도에 주민등록 되어 있는 학생※ 대상시군 : 순천시/광양시/곡성군/구례군/고흥군/보성군,http://www.jninjae.or.kr ,,
제도,지자체(출자출연기관),SCH00942,일반장학회,해인동문장학회,,교육,청소년,장학금/해당없음,특정기간,[지원내용] ○ 1인당 50~100만원 | [조건] 학업 성적이 우수한 자 / ※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 고등학교 재학생 중 학업성적이 우수한 자 신심이 깊어 타의 모범이 되는 자 / ※ 자세한 사항은 첨부파일 또는 홈페이지 참고,www.haeinjanghak.org,,
제도,지자체(출자출연기관),SCH00943,꿈드림 장학금,(재)보성군장학재단,,교육,청소년,장학금/기타,특정기간,[지원내용] ○ 70만원 | [조건] 신청일 기준 1년이내 중졸 검정고시나 고졸 검정고시 (25년 1월 1일 이후) 에 합격한 자 / 본인이나 부모가 공고일 현재 보성군에 1년 이상 주소를 두고 실제 거주하고 있는 세대의 손자녀,http://www.boseong.go.kr/,,
제도,기타,SCH00944,최경주골프꿈나무장학,최경주재단,,교육,청소년,장학금/특기자,특정기간,[지원내용] ○ 미국 AJGA 대회 및 KPGA 대회 출전 기회 제공○ 미PGA 진출 및 미국 대학 진학을 위한 기회와 프로그램 연구 기타 지원 | [조건] 전남/광주 지역 거주 중고연맹에 등록되어 있는 2009년 ~ 2007년 출생 남학생○ 중고연맹 2024년 기준 평균 타수 76타 이하○ 해외 훈련에 결격 사유가 없는 학생※ 자세한 사항은 첨부파일 또는 홈페이지 참고,http://www.kjchoifoundation.org,,
제도,지자체(출자출연기관),SCH00945,지역전략산업연계 취업 장학금,재단법인 김해시미래인재장학재단,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 360만원(반기 분할지급급) | [조건] 관내 특성화 고등학교에 2025학년도 졸업 후 김해 소재 의생명 및 미래자동차 관련 분야 기업체에 취업한 자※ 특성화고등학교 : 김해건설공업고등학교/ 김해생명과학고등학교/ 김해 한일여자고등학교/ 진영제일고등학교 / 공고일 현재 보호자가 김해시에 만 1년 이상 거주하고 있는 자,http://www.ghjanghak.kr/,,
제도,지자체(출자출연기관),SCH00946,일반장학생,산청양수장학회,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 60만원 | [조건] 고등학생(2~3학년): 2025년도 1학기 주요 교과(국어·영어·수학) 등급 합계 15 미만인 학생○고등학생(1학년): 2025년도 1학기 주요 교과(국어·영어·수학) 등급 합계 9 미만인 학생 / 공고일 기준 현재 재학 중이며 만 30세 이하인 학생○ 교육부에서 인가한 학교에 재학 중인 학생※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 발전소주변지역 지원에 관한 법률 제2조에 정한 발전소주변지역에 공고일 포함 2년 이상 계속 거주하는 주민 또는 그 자녀※ 발전소 주변지역 : 산청군 시천면※ 자세한 사항은 첨부파일 또는 홈페이지 참고,https://www.sancheong.go.kr/,,
제도,지자체(출자출연기관),SCH00947,다자녀가족장학생,재단법인 충북인재평생교육진흥원,,교육,청소년,장학금/해당없음,특정기간,[지원내용] ○ 100만원 | [조건] ※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 건강보험료 기초생활수급자※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 3자녀 이상 가정의 가구원인 고등학생 / 공고일 기준 1년 이상 도내에 주소를 두고 계속 거주하는 도민 또는 도민의 자녀,https://school.cbe.go.kr/cjbgm/M010301/view/5426059,,
제도,기타,SCH00948,특기장학생,금왕장학회,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 100만원 | [조건] 공공기관 및 민간단체가 주최/주관한 전국규모 이상 대회에서 3위 이상 수상 및 국가대표로 선발된 고등학생※ 수상실적: 20250101 ~ 20251231,http://eumseong.go.kr/,,
제도,지자체(출자출연기관),SCH00949,북한이탈주민 장학금,백운장학회(광양),,교육,청소년,장학금/해당없음,특정기간,[지원내용] ○ 700만원 | [조건] ※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / ※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / ※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 공고일 기준 부모 또는 보호자가 광양시에 1년 이상 주소를 두고 있는 학생○ 부 또는 모의 사망 부모가 이혼한 경우에는 현재 보호자의 주소지를 적용용,http://www.gwangyang.go.kr/fund/,,
제도,지자체(출자출연기관),SCH00950,학업우수장학생,재단법인 연수큰재장학재단,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 100만원 (동일 학기 등록금 한도 내 중복지원 가능) | [조건] 2023년 1학기 성적이 평균석차 3등급 이내 / 기준중위소득 150% 이하 가정 자녀 / ※ 기관확인필요 / 공고일로부터 12개월 전부터 공고일까지 계속하여 연수구에 주민등록이 되어 있는 학생 또는 부·모(또는 보호자)의 자녀,https://ysjaedan.imweb.me ,,
제도,지자체(출자출연기관),SCH00951,다문화 특별장학생,제천시인재육성재단,,교육,청소년,장학금/해당없음,특정기간,[지원내용] ○ 100만원 | [조건] ※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / ※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 다솜 고등학교 / 다문화 가정을 위한 다솜 고등학교 대상으로 제천에 주소를 이전한 전 학년 학생,https://www.jcbrain.kr,,
제도,기타,SCH00952,푸른나무장학금,시냇가푸른나무교회,,교육,청소년,장학금/해당없음,특정기간,[지원내용] ※ 기관확인필요 | [조건] 본교회에 등록하여 예배 출석 중인 고등학생,https://www.gt21.kr,,
제도,지자체(출자출연기관),SCH00953,북한이탈주민 장학생,(재)인천인재평생교육진흥원,,교육,청소년,장학금/기타,특정기간,[지원내용] ○ 100만원(생활비성 장학금) | [조건] 신입생 : 중학교 3학년 2학기 교과 성취도 평균점수가 5점 만점에 2점 이상○ 재학생 : 직전학기 성적 내신 평균 등급이 6등급 이내(음악·미술·체육 제외) / 가정형편: 북한이탈주민 가정으로 본인 또는 부모가 기초생활수급자/차상위계층(한부모가정 포함)/장애인으로 둥록된 가정 중 1개 이상 해당되는 자 / 초중등교육법 제2조의 고등학교에 재학하는 학생○ 북한이탈주민가정의 자녀로 관내 고등학생 중 가정형편과 성적 기준을 모두 충족하는 자 / 선발 공고일 기준 보호자 또는 본인의 현재 주민등록 주소지가 인천광역시이며 학교 정규학기 재학중인 자,https://www.janghakin.or.kr/,,
제도,지자체(출자출연기관),SCH00954,행복(저소득)장학금,광주광역시서구장학재단(학생지원),,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 70만원 | [조건] 2025년 1학기 전과목 평균 5등급 이내 / 기초생활수급자/차상위대상자 / 공고일 현재 광주광역시 서구에 주민등록 상 1년 이상 주소를 둔 주민과 그 자녀,http://seogu.gwangju.kr,,
제도,기타,SCH00955,희망열매장학,토니모리,,교육,청소년,장학금/기타,특정기간,[지원내용] ○ 1인 300만원 | [대상] 3학년 | [조건] 기초수급자 차상위계층/ 한부모가정○ 어려운 가정 환경에서도 학업에 대한 열정을 놓지 않은 예비 대학생 / 전국 2026학년도 대학수학능력시험 응시 고등학교 3학년 수험생(예비대학생)○ 토니모리 희망열매 장학금 공고기간 및 심사기간 내 대학 합격이 확정된 자,https://tonystreet.com,,
제도,지자체(출자출연기관),SCH00956,대청댐주변지역장학생,한국수자원공사,,교육,청소년,장학금/기타,특정기간,[지원내용] ※ 자세한 사항은 첨부파일 또는 홈페이지 참고 | [조건] ※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 기초생활수급자/ 차상위계층/ 기준 중위소득 85% 이내에 해당하는 저소득층 또는 일반주민※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / ※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 2023.12.31 이전부터 현재까지 계속하여 문의면에 실거주 및 주민등록 주민※ 자세한 사항은 첨부파일 또는 홈페이지 참고,http://www.kwater.or.kr/main.dos_mid=1,,
제도,지자체(출자출연기관),SCH00957,꿈드림장학금,(재) 창원시장학회,,교육,청소년,장학금/해당없음,특정기간,[지원내용] ○ 50만원 | [조건] 해당없음 / 해당없음 / 창원시 소재 고등학교 재학생 중 모범적인 학생 / 본인 또는 부모 중 한사람의 주소가 공고일 기준 창원시에 등록되어야 함,http://www.jhjh.or.kr/bbs/board.phpbo_table=news&wr_id=3822,,
제도,기타,SCH00958,우등장학생,재단법인 광남새마을금고 장학회,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 80만원 | [조건] 재적학년 성적이 100분의 25이내인 자 / 관내 고등학교 재학생 / 공고일 현재 2년 이상 광명시 관내에 주소를 두고 거주하는 시민 및 그 자녀,http://www.kwangnam.co.kr/,,
제도,기타,SCH00959,희망샘기금 장학생,아이들과 미래재단,,교육,청소년,장학금/기타,특정기간,[지원내용] ○ 매월 장학금 지급○ 북멘토(BookMentor) 임직원 멘토 편지 및 도서지원(4회)○ 기념일(생일 크리스마스) 선물 연2회회○ 아스트라제네카 임직원과 함께하는 문화체험프로그램(연1회 참석필수)※ 자세한 사항은 첨부파일 또는 홈페이지 참고 | [조건] 저소득층 / 저소득층 암환자 가정의 19세 미만 자녀(2026년 기준 고등학교 12학년)※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 서울/ 경기/ 인천 지역 거주,https://www.kidfuture.or.kr,,
제도,기타,SCH00960,장학생,용인시약사회,,교육,청소년,장학금/해당없음,특정기간,[지원내용] ○ 50만원 | [조건] 본인의 재능 개발에 경제적 지원이 필요한 고등학생 / 가급적 타 장학금 수헤 이력이 없는 학생(권고사항) / 공고일 현재 용인시에 주민등록을 두고 2년 이상 계속하여 거주하고 있는 시민 및 시민의 직계비속,http://www.yaksa.or.kr/,,
제도,기타,SCH00961,장학생,재단법인 순장학회,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 학업장학금(금액은 재단 내규에 따라 심사를 거쳐 결정 후 지급) | [조건] 2025년 고등학교 1/2/3학년 재학생○ 가정형편(기초생활수급자/ 차상위계층 등)을 고려하여 학업성적이 우수하고 품행이 단정하며 학교장의 추천을 받은 자※ 자세한 사항은 첨부파일 또는 홈페이지 참고,http://www.soonsf.or.kr/,,
제도,지자체(출자출연기관),SCH00962,성적우수,금천미래장학회,,교육,청소년,장학금/성적우수,특정기간,[지원내용] ○ 150만원 | [조건] 2025학년도 1학기 내신 백분위 성적 상위 5% 이내인 학생 / 공고일 현재 기준 금천구에 1년 이상 거주하고 초중등교육법 제2조에 따른 금천구 관내의 고등학교에 재학 중인 자 또는 동 연령의 학교밖 청소년,http://www.gcmirae.co.kr ,,
제도,지자체(출자출연기관),SCH00963,특기장학생,달서인재육성장학재단,,교육,청소년,장학금/특기자,특정기간,[지원내용] ○ 80만원 | [조건] 예술·체육·문학·기능 분야에서 공고일 기준 2년 이내 광역시·도 단위대회 우승자 또는 전국규모 이상 대회 3위 이상 입상자※ 인정기간 : 2023.8.28.~2025.8.28.까지 실적 / 선발 공고일 현재 1년 이상 달서구 관내 주소를 두고 거주하는 구민 또는 그 자녀로서 고등학교에 재학 중인 학생,https://www.dalseoij.org,,
제도,지자체(출자출연기관),SCH00964,지정기탁장학금,백운장학회(광양),,교육,청소년,장학금/지역연고,특정기간,[지원내용] ※ 선발인원과 1명당 지원액은 자율적으로 조정 가능※ 생활비 지원으로 이중수혜 가능 | [조건] 고등학교 과목별 평균 성적이 4등급 이상인 자 / 공고일 현재 광양시에 주소를 두고 있는 광양경찰서/ 광양소방서 재직자의 자녀 / 공고일 기준 부모 또는 보호자가 광양시에 1년 이상 주소를 두고 있는 학생 (부 모 모두가 주소를 광양시에 두고 있어야함),http://www.gwangyang.go.kr/fund/,,
제도,지자체(출자출연기관),SCH00965,희망나눔장학금,재단법인김제사랑장학재단,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 100만원 | [조건] 직전 학년 1·2학기 내신 성적 평균 70점 이상 / 김제지역 고등학생으로 성적이 우수하거나 생활형편이 어려운 사람○ 저소득층 자녀/다문화가정 자녀/다자녀가정 자녀/지역개발 유공자/만학도 등※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 장학생 선발 공고일 기준 김제시에 1년 이상 주소를 두고 거주하는 김제시민의 자녀,http://www.gimjelove.kr,,
제도,지자체(출자출연기관),SCH00966,효행장학생,재단법인청도군인재육성장학회,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 60만원 | [조건] 해당없음 / 해당없음 / 효행심이 투철한 고등학생 / 공고일 현재 청도군 관내 고등학교 재학생으로서 보호자 또는 학생 본인이 청도군에 1년 이상 계속하여주소를 두고 거주하고 있는 학생,https://www.cheongdo.go.kr,,
제도,지자체(출자출연기관),SCH00967,예체능 특별장학생,수곡장학회,,교육,청소년,장학금/해당없음,특정기간,[지원내용] ○ 1인당 100만원과 장학증서 | [조건] 국제 및 전국대회와 경연에 참여하고자 준비중인 성장가능성이 있는 우수학생○ 국제 및 전국대회에 출전하고자 준비중인 성장가능성이 있는 우수학생 / ※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 인성이 건전하며 품행이 단정하고 관련분야 장래가 촉망되는 학생 / 추천일 기준 본인 또는 보호자가 남원시에 3년 이상 주민등록 주소지를 두고 있는 관내 초중고등학교 학생중 예체능계특기생,sugok.co.kr,,
제도,지자체(출자출연기관),SCH00968,희망드림장학금,순천시인재육성장학회,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 100만원 | [조건] 중위소득 100% 이내 가정의 자녀 / 순천시 관내 소재 학교의 재학생○ 사회적 배려 대상자(수급자/ 차상위/ 한부모/ 국가보훈/ 장애인/ 다문화) 및 조손조모/ 새터민 가정 등 / 공고일 현재 보호자 또는 학생 본인이 순천시에 주민등록을 두고 6월 이상 계속 거주하고 있는 고등학생,http://www.scij.kr/,,
제도,지자체(출자출연기관),SCH00969,영동인재장학금,영동군민장학회,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 80만원 | [조건] 직전학기 전 과목 석차등급이 평균 1등급 이내인 자 ※ 단 평균 1등급 이내에 학생이 없을 경우 상위 3등급 이내의 학생 중 성적이 우수한 순으로 지급 / 고등학교에 재학 중인 학생으로서 직전학기 전 과목 석차등급이 해당자격에 준하는 자 / 장학생 신청일 기준 6개월이상 계속 영동군에 거주하고 있는 군민 또는 그 자녀(조손가정 포함),https://www.yd21.go.kr,,
제도,기타,SCH00970,장학생,(재)옥포장학문화재단,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 100만원 | [조건] 직전학기 전교과 성적의 평균 등급이 3.0등급 이하인 자○ 신입생은 중학교 3학년 성적 기준 석차 10%이내인 자 (석차 백분율 환산 점수 증명서 첨부 필요/학교장 직인 날인) / 경제적 사정으로 학비 마련이 어려운 자 / 강릉시에 3년 이상 주소를 두고 실제 거주하는 시민 또는 시민의 자녀로서 강릉지역 소재 대학교 및 고등학교 재학생,http://okposnc.or.kr,,
제도,기타,SCH00971,감귤장학생,재단법인 이니스프리 모음재단,,교육,청소년,장학금/해당없음,특정기간,[지원내용] ○ 각 100만원 | [조건] 학업 성적 상위 30% 이내 / 도내 겨주중인 농업인의 자녀 중 농업계열 종사 의지가 있고 관련 활동 실적이 있는 도내 고교생 / 본인 또는 보호자가 도내 거주중이며 도내 고등학교 재학중인 자,https://www.innisfreemoeum.or.kr/index.do,,
제도,지자체(출자출연기관),SCH00972,검정고시 장학생,재단법인 포천시교육재단,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 100만원 | [조건] 당해연도 초/중/고졸 검정고시 합격자 / 포천시에 2년 이상 거주하고 있는 자,http://www.pcscholarship.or.kr,,
제도,기타,SCH00973,향토장학생,봉평태기장학회,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 50만원 | [조건] 재학생은 직전학기 성적순위 20% 이내○ 신입생은 입학성적 순위 20% 이내 / 차상위계층·수급자 우선/ 가정형편이 어려운 학생○ 보호자의 재산세(재산세/ 도시계획세/ 소방공동시설세/ 지방교육세) 세액 만원 미만 및 종합토지세 5천원 이하 / 2022년 7월 30일 현재까지 보호자의 본적 또는 주소가 봉평면내에 되어 있는 강원도내 고등학교 재학생 및 신입생 / 본적을 봉평면내에 두고 기준일 현재 주소가 봉평면낸에 3년 이상 거주하고 있는 자※ 본적이 타 지역인 자는 5년 이상 거주,https://www.pc.go.kr/,,
제도,지자체(출자출연기관),SCH00974,화순장학금,재단법인 화순장학회,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 100만원 | [조건] 화순고/ 전남기술과학고/ 화순이양고/ 능주고 재학생○ 사회적 배려대상 학생○ 봉사/ 선행 실적이 있는 학생 / 공고일 기준 부모(보호자)와 학생 중 2인 이상이 화순군에 1년 이상 주민등록을 유지하고 있는 자,http://www.hwasun.go.kr,,
제도,지자체(출자출연기관),SCH00975,3자녀 이상 다자녀 장학금,영동군민장학회,,교육,청소년,장학금/해당없음,특정기간,[지원내용] ○ 3자녀: 3백만원○ 4자녀: 4백만원○ 5자녀 이상: 5백만원 | [조건] ※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / ※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 본인과 부모 모두 영동군에서 6개월 이상 주민등록을 둔 3자녀 이상 가정의 마지막 자녀○ 마지막 자녀가 관내 고등학교 재학 중인 경우 매년 지원 / 장학생 신청일로부터 이전 6개월 이상 계속 영동군에 주소를 둔 군민 또는 그 자녀(조손가정 포함),https://ydjh.yd21.go.kr,,
제도,지자체(출자출연기관),SCH00976,희망장학생,재단법인 강서구장학회(서울),,교육,청소년,장학금/해당없음,특정기간,[지원내용] ○ 200만원(학업장려금) | [조건] 최근 1년간 학업 성적이 제적 학년 정원의 100분의 60 이내에 해당하는 자※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 학업의지가 있는 장애 고등학생 / 장학생 선발 공고일 현재 강서구에 1년 이상 계속 거주주,https://janghak.gangseo.seoul.kr,,
